1,M,141.140,2.209,-1.411
1,M,38.248,-0.635,-2.402
0
1,J,54.889,1.021,1.955
1,M,46.111,1.175,0.629
1,M,45.161,0.474,-1.385
1,M,85.994,-1.488,1.700
1,M,24.707,0.152,-2.062
0
0
1,M,120.350,-1.772,1.863
0
3,J,53.381,-0.152,0.021,J,42.923,0.460,2.709,J,156.463,-2.225,2.048
0
1,M,36.738,-0.012,-0.669
3,J,48.448,0.283,-0.225,J,35.458,-0.382,-2.005,M,126.822,1.211,2.189
1,M,56.029,-0.616,2.919
1,M,62.626,-0.876,2.174
1,J,91.119,-1.482,-2.765
1,M,31.275,-0.327,-1.490
2,J,383.637,2.086,0.817,M,241.431,2.313,-1.463
0
0
1,M,37.257,-0.453,0.680
3,J,133.310,1.444,0.834,J,36.295,-0.301,-1.421,J,134.736,-2.074,3.029
3,J,63.611,-1.226,1.252,M,38.085,0.203,3.078,P,12.397,-0.511,-1.752
0
0
1,M,56.333,-0.749,-1.229
0
0
1,M,30.059,0.389,-0.263
0
0
0
0
0
2,M,41.160,-0.807,-1.340,M,48.790,1.168,1.692
1,M,157.522,-2.067,0.811
0
1,M,34.761,0.047,-0.358
1,J,149.211,1.994,2.762
0
4,J,318.379,-2.000,-0.999,J,85.731,0.640,1.788,J,141.974,2.195,3.056,M,41.807,-1.168,-2.489
1,M,100.073,1.650,3.019
1,M,161.699,2.232,-1.342
0
0
0
0
1,M,64.557,-1.045,-2.749
0
0
1,M,72.727,1.227,-1.055
0
0
2,J,289.461,-2.148,1.751,M,129.718,-2.090,-1.361
1,M,35.306,-0.339,-2.788
0
0
1,M,103.040,1.913,3.131
1,M,98.335,-1.515,0.023
1,J,49.398,-1.068,3.004
0
1,M,41.792,-0.221,-2.784
0
1,J,37.523,-0.162,2.173
1,J,96.437,-1.800,-2.087
1,M,174.734,2.300,2.646
0
0
1,M,109.435,-2.105,-3.063
0
0
2,J,275.138,-2.280,0.441,M,64.313,-1.210,-2.237
1,M,51.678,0.787,2.083
0
0
0
1,M,105.995,-1.916,1.182
1,J,53.990,-1.138,-0.907
1,J,115.520,1.585,3.114
0
1,M,165.993,2.075,1.403
1,M,54.926,-1.084,-1.634
1,M,36.994,0.618,1.651
0
0
1,M,48.568,-0.608,0.382
0
0
0
3,M,28.832,0.131,2.780,M,22.597,-0.023,0.921,P,28.366,1.106,-1.365
1,M,45.403,-0.215,-1.351
1,M,77.689,1.458,0.515
1,M,88.203,1.560,-1.423
1,M,50.908,-0.967,-1.878
1,M,64.425,-2.238,2.968
0
1,M,49.898,-0.875,1.547
1,M,98.746,1.539,-0.117
1,M,105.244,1.754,-2.904
1,M,93.606,-1.376,2.701
1,M,44.598,-0.944,-0.296
2,J,35.480,-0.009,-2.058,M,15.672,-0.218,0.109
0
3,J,77.445,1.311,-1.067,J,45.088,-0.895,3.087,M,117.106,-1.724,0.758
1,J,32.310,-0.221,0.095
0
2,M,95.715,-1.354,-0.593,M,53.047,-0.779,2.617
1,M,51.144,0.952,-3.083
0
0
1,J,64.053,1.171,-1.695
0
1,M,49.697,-0.988,1.788
1,M,124.828,-1.734,-0.873
0
2,J,49.164,0.440,1.955,M,61.076,-0.927,-0.744
0
1,M,108.841,-2.066,-1.695
